Data_Hora,IdTweet,Candidato,Tweet_limpo,Sentimento_Final
2022-04-22 11:09:47+00:00,1517460654545907715,Péricles,"leonardo péricles, candidato à presidencia do brasil pela up - unidade popular, fala de reformas estruturais. mas, não pense que a up é partido reformista, viu? uma coisa é uma coisa, outra coisa e outra coisa, como já diziam lá na antiga grécia. ",Positivo
2022-04-22 10:56:40+00:00,1517457354182254594,Péricles,"todo mundo perguntando ""quem é sofia manzano?"". até outro dia, nem os próprios membros do pcb sabiam. o que é bem diferente com leonardo péricles na up e mesmo vera lucia no pstusa.",Negativo
2022-04-22 09:04:37+00:00,1517429155310223360,Péricles," leonardo péricles, pré candidato à presidência da república pela a unidade popular",Positivo
2022-04-22 01:38:34+00:00,1517316903253037056,Péricles," primeiro turnolula- 42,31%bolsonaro- 39,85%ciro- 9,22%dória- 3,90%tebet- 1,68%d'avila- 1,60%janones- 1,04%eymael- 0,18%vera lúcia- 0,11%sofia manzano- 0,09%leonardo péricles- 0,02%segundo turnolula- 52,24%bolsonaro- 47,76%",Neutro
2022-04-22 00:32:14+00:00,1517300209633697794,Péricles, quem é leonardo pericles e sofia manzano pelo amor de deus? kkkkkkkaposto como ciro já tem uma porcentagem maior que 10%.,Positivo
2022-04-22 00:19:09+00:00,1517296917704855557,Péricles," sofia manzano, leonardo péricles? de onde surgiram esses pré candidatos?",Neutro
2022-04-21 23:21:16+00:00,1517282351214120960,Péricles," que isso poe as candidaturas de sophia manzano, leonardo péricles, simone tebet e andré janones? pega leve aí po",Negativo
2022-04-21 22:03:40+00:00,1517262819707789312,Péricles,"🚩 debate: uma alternativa socialista para o brasil! amanhã, 22, 19h, debate do portal contrapoder com presença de: vera (pstu); glauber braga (psol); leonardo péricles (up); sofia manzano (pcb). com mediação de plinio jr.🎥 acompanhe o debate pelo link: ",Neutro
2022-04-21 18:26:32+00:00,1517208178315960322,Péricles,"para derrotar bolsonaro e as estruturas que dão sustentação ao seu projeto de destruição.nesse sentido recebemos o convite para o debate que o  realiza amanhã às 19h. glauber (psol), leonardo péricles (unidade popular pelo socialismo), ➡️",Positivo
2022-04-21 15:59:30+00:00,1517171173112655872,Péricles,"sei q vai ser massivo as campanhas de pro pt ou n, lula ou bostonaro, mas gente o leonardo péricles tinha q ser considerado a presidente seriamente, ou vera lúcia",Neutro
2022-04-21 01:56:22+00:00,1516958993624752134,Péricles,"fui falar de leonardo péricles pra minha mãe e ela tipo: ô denise, eu queria q tu arranjasse emprego, onde fica esse grajaú aí q tu foi?",Neutro
2022-04-20 22:11:58+00:00,1516902523235352576,Péricles,"   todos uma ova, tu ta tão imerso nesse teu pragmaentreguismo que sequer considera as candidaturas que fogem dessa lógica e se esforçam pra verdadeiramente fortalecer a esquerda sem abrir mão de pauta e programa, meu candidato é leonardo péricles da up.",Neutro
2022-04-20 19:34:38+00:00,1516862925532712968,Péricles,"sexta, 22/04, 19h, tem debate entre as pré-candidaturas socialistas à presidência da republica.glauber braga (psol), leonardo péricles (up), sofia manzano (pcb) e vera lúcia (pstu). mediação de plinio jr.🎥 assista, compartilhe.youtube: ",Neutro
2022-04-20 18:33:02+00:00,1516847426170195973,Péricles,o convite da unidade popular e de leonardo pericles ( para maria lucia fattorelli ( da auditoria cidadã da dívida coordenar a construção do programa econômico da candidatura à presidência mostra o compromisso da up com o fim da miséria e da pobreza.,Positivo
2022-04-20 14:08:50+00:00,1516780938419744768,Péricles,excelente fala de leonardo péricles. arrasou no conteúdo e na forma. ,Negativo
2022-04-20 03:18:08+00:00,1516617182775492620,Péricles,"lançado pelo up, leonardo péricles diz acreditar em “virada”  via ",Neutro
2022-04-20 02:35:18+00:00,1516606404668411909,Péricles," se quer saber de verdade, inclui o nulo.mas se quer só conseguir um numero expressivo pra estimular militância doriana, troca bivar e tebet por vera lúcia e leonardo pericles.aí vai dar dória com 100%.a maioria dos que não querem lula ou bolsonaro quer ",Neutro
2022-04-20 02:18:43+00:00,1516602228953526272,Péricles," eu te amo leonardo péricles, eu te amo.😭❤️",Neutro
2022-04-19 15:32:16+00:00,1516439544014512137,Péricles,"leonardo péricles é o meu candidato à presidência da república. aqui ele fala da criação de uma nova institucionalidade. tá certíssimo. do jeito que está, quem quer que ganhe a eleições para presidente nunca poderá governar com o povo. traduzindo: propõe uma república popular. ",Positivo
2022-04-19 14:53:12+00:00,1516429714767978503,Péricles,mentira votarei 80 leonardo pericles morador de ocupação popular de bh presidente nacional da unidade popular (up),Positivo
2022-04-19 01:05:53+00:00,1516221514164670465,Péricles,rinha de partido comunista.qual é melhor?,Neutro
2022-04-18 19:00:01+00:00,1516129439884656642,Péricles,"em entrevista exclusiva à alma preta jornalismo, leonardo péricles, presidente do partido unidade popular (up) e pré-candidato à presidência da república, citou os principais desafios de sua pré-campanha até o momento.",Positivo
2022-04-18 18:57:18+00:00,1516128756296998915,Péricles,"em 1988 foi aprovada a nova constituição, que também garante o direito à propriedade, mas que garante também o direito à moradia. quem comete crime é quem deixa a propriedade abandonada”, explica o pré-candidato à presidência leonardo péricles (up)  (segue 👇)",Negativo
2022-04-18 12:01:11+00:00,1516024037968949250,Péricles,"poder entrevista: leonardo péricles, pré-candidato à presidência pelo up  via ",Neutro
2022-04-18 10:36:00+00:00,1516002598796636165,Péricles,"lançado pelo up, leonardo péricles diz acreditar em “virada”  via ",Neutro
2022-04-17 23:51:43+00:00,1515840460497072136,Péricles,"lançado pelo up, leonardo péricles diz acreditar em “virada”  via  onde vai ser essa virada?",Neutro
2022-04-17 22:54:11+00:00,1515825980325122066,Péricles," porque a ausência de bivar, sofia manzano e leonardo pericles? não foram convidados, ou não responderam?",Neutro
2022-04-17 20:30:00+00:00,1515789696835600386,Péricles," | lançado pelo up como pré-candidato à presidência, leonardo péricles ( diz acreditar em ""virada"". falou ao  sobre as expectativas da sigla para 2022.assista: ",Neutro
2022-04-17 13:49:39+00:00,1515688947028045826,Péricles, leonardo péricles.,Neutro
2022-04-17 13:10:00+00:00,1515678966572531717,Péricles," | lançado pelo up como pré-candidato à presidência, leonardo péricles ( diz acreditar em ""virada"".leia e assista: ",Neutro
2022-04-17 12:53:16+00:00,1515674758284816387,Péricles,"lançado pelo up, leonardo péricles diz acreditar em “virada”  via ",Neutro
2022-04-17 09:56:11+00:00,1515630191686701060,Péricles,"lançado pelo up, leonardo péricles diz acreditar em “virada” ",Neutro
2022-04-17 09:15:58+00:00,1515620073293197315,Péricles,"lançado pelo up, leonardo péricles diz acreditar em “virada” – news of bolsonaro ",Neutro
2022-04-16 13:44:45+00:00,1515325322979426310,Péricles," você tem problemas de interpretação, eu não voto no lula no 1° turno nem se o ciro gomes desistisse da candidatura, votaria na vera lúcia ou leonardo péricles por exemplo.",Negativo
2022-04-15 14:35:44+00:00,1514975769134514178,Péricles," porque abrir mão se o único que apresenta um projeto progressista é ele?pra apoiar leonardo péricles? sofia manzano?a campanha não começou e as chapas não estão formadas (bom, uma está, infelizmente).",Neutro
2022-04-15 00:15:18+00:00,1514759231911735300,Péricles,"por isso, é importante a sequência das mobilizações da articulação  que retomamos neste mês. seguiremos mobilizados!nem mais um dia, nem mais um minuto, é fora bolsonaro e militares, já!       ",Neutro
2022-04-14 23:55:00+00:00,1514754125489188880,Péricles,"por isso, é importante a sequência das mobilizações da articulação povo na rua fora bolsonaro que retomamos neste mês. seguiremos mobilizados!nem mais um dia, nem mais um minuto, é fora bolsonaro e militares, já!      ",Neutro
2022-04-14 22:00:01+00:00,1514725187622776840,Péricles,"o pré-candidato à presidência pelo partido unidade popular (up), leonardo péricles, falou com a alma preta nesta quinta-feira (14). péricles declarou que lutará pela demarcação de terras quilombolas e indígenas, além de garantir os direitos dos povos tradicionais e originários. ",Positivo
2022-04-14 14:31:27+00:00,1514612303282380800,Péricles,"vocês conhecem o leonardo pericles, candidato a presidente?",Neutro
2022-04-13 21:33:46+00:00,1514356194034561035,Péricles,"caralho mano fui pesquisar sobre os pré candidatos desse ano e o leonardo pericles é tipo muito foda, o cara é sensacional queria que ele ganhasse",Neutro
2022-04-13 21:32:50+00:00,1514355960197824514,Péricles, se eu pudesse votar eu votaria no leonardo pericles no 1° turno (mesmo sabendo q ele n iria p 2°) e no segundo no papai lula obv,Negativo
2022-04-13 19:25:54+00:00,1514324014864515073,Péricles,leonardo périclesativista político pré candidato pela unidade popular ,Positivo
2022-08-01 02:40:20+00:00,1553933621106450432,André, andre janones a vergonha e o escárnio de minas gerais,Neutro
2022-08-01 02:17:58+00:00,1553927991809478656,André,zé trovão é o andre janones que ainda não chegou no congresso...,Negativo
2022-08-01 01:57:55+00:00,1553922945332002816,André,"r$2424 a r$14 mil liberado em agosto para aposentados e pensionistas do ...  via  qual foi a vitória? ricardo silva,andré janones e sandro.nós vamos ter que devolver?o que o aposentado ganhou com isto?está achando que somos burros,ajudou",Neutro
2022-08-01 01:46:28+00:00,1553920063375278080,André,"sangue de giovanna tem poder. andré janones citando djonga e mandando ""fogo nos racistas""",Neutro
2022-08-01 01:18:15+00:00,1553912965358927873,André,"""sou candidato à presidência, mas se o lula me surpreender na semana que vem, no sentido de negociação de propostas, eu posso rever essa decisão.""andré janones (avante) - deputado federal, candidato a presidenteperguntinha: o significa ""no sentido de negociação de propostas""?",Negativo
2022-08-01 00:52:40+00:00,1553906524162084865,André," o andre janones é um lixo humano, fez sucesso fazendo live metendo pau em todo mundo, falando que era diferente e hoje percebe-se claramente seu alinhamento com o pt. o episódio da giovanna ewbank é so uma plataforminha pra você ganhar like e desviar sua péssima legislatura.",Positivo
2022-08-01 00:43:15+00:00,1553904154506137600,André,"o(a) deputado(a) andré janones do   gastou r$ 17000,00 em divulgação da atividade parlamentar com recursos públicos da verba indenizatória no mês 10/2021.mais:  ",Negativo
2022-08-01 00:34:59+00:00,1553902073653219329,André, tava  a cara que isso ia acontecer kkkkk.... oque esperar de andré janones um socialista de coração.,Neutro
2022-08-01 00:32:41+00:00,1553901495543898115,André," poderia ser pior, eu poderia ser um zero a direita, então tá valendo! 😃",Neutro
2022-08-01 00:29:21+00:00,1553900655965863938,André,"mostrando como as pessoas com deficiência podem ter uma vida “normal”. não naturalizem o preconceito, não normatizem a exclusão.",Neutro
2022-08-01 00:29:20+00:00,1553900654627880963,André,"minha mãe passou pelo misto de preconceitos, machismo e capacitismo, e todo dia tinha que ouvir insinuações sobre a paternidade do filho que ela esperava. como filho de pai cadeirante, vocês não tem noção como meu coração tá transbordando de alegria em ver agora o fantástico (+)",Neutro
2022-07-31 23:41:31+00:00,1553888618615300097,André,"  parabéns andré janones. com esta sua disposição, você mostra maturidade política.",Neutro
2022-07-31 23:39:13+00:00,1553888041948909568,André,alo  andre janones pode fazer ataques a ministro do stf sem apresentar provas ???de quem o candidato esta falando ? ,Neutro
2022-07-31 23:20:28+00:00,1553883321314181121,André,o kingo tá de volta. ,Neutro
2022-07-31 23:00:45+00:00,1553878361671344128,André," militares, luciano bivar, tabata amaral e andré janones o ciro está prestes também a jogar a toalha,  enviam sinais que vai apoiar lula.vai ser primeiro turno, a lapada",Neutro
2022-07-31 23:00:05+00:00,1553878192078848002,André,"militares, luciano bivar, tabata amaral e andré janones o ciro está prestes também a jogar a toalha,  enviam sinais que vai apoiar lula.vai ser primeiro turno, a lapada ",Neutro
2022-07-31 22:41:16+00:00,1553873456760078336,André, bora conversar,Neutro
2022-07-31 22:12:52+00:00,1553866312467841024,André,"nos últimos dias aqui, nesta rede, curtir diversos tweets do andré janones. é amigos, o que está em jogo é quem ou os que estão ao lado da democracia.",Neutro
2022-07-31 22:04:22+00:00,1553864172814860289,André,"“ministro do supremo que ameaça romper com presidente que não segue sua indicação para o stj”. vocês entendem porque eu digo que já existe um golpe em curso? é muito grave! não teremos eleição, teremos um plebiscito e a pergunta é uma só “queremos viver em uma democracia?”",Positivo
2022-07-31 21:33:59+00:00,1553856523578884101,André,"andré janones, esquerda apoia esquerda, espero que seja de graça! aff",Neutro
2022-07-31 21:31:30+00:00,1553855901844619266,André, parabens  andré janones. viva a democracia.  juntos 🙏💯🇧🇷🇧🇷,Neutro
2022-07-31 21:30:34+00:00,1553855663276785664,André, juízo?,Neutro
2022-07-31 21:12:56+00:00,1553851228458729473,André,"é legal, vai!  ",Positivo
2022-07-31 20:59:24+00:00,1553847823644368897,André,rogério…,Neutro
2022-07-31 20:36:32+00:00,1553842067494813704,André, boa amigo já cavou seu álibi aqui,Neutro
2022-07-31 20:33:38+00:00,1553841338126405632,André, já dancei nessa lava jato aí,Neutro
2022-07-31 20:30:22+00:00,1553840517426958337,André,ainda tá rolando notificação de print no stories?,Negativo
